,state,year,season,beekeepers,total_loss,average_loss,starting_colonies,colonies_lost,ending_colonies,beekeepers_exclusive_to_state,colonies_exclusive_to_state,colonies_net_gain,beekeeper_colony_ratio,ansi,latitude,longitude,geometry
832,maryland,2013,annual,181,49.38627348,60.06594522,12839,13197,13525,95.02762431,7.048835579,686,74.72375690607734,24,39.063946,-76.802101,POINT (-76.802101 39.063946)
833,maryland,2013,annual,172,63.58525921,60.35888143,905,1018,583,100.0,100.0,-322,3.38953488372093,24,39.063946,-76.802101,POINT (-76.802101 39.063946)
834,massachusetts,2013,annual,151,34.4016666,59.46193972,14518,8587,16374,97.35099338,3.492216559,1856,108.43708609271523,25,42.230171,-71.530106,POINT (-71.530106 42.230171)
835,massachusetts,2013,annual,147,61.44067797,59.93968605,507,580,364,100.0,100.0,-143,2.4761904761904763,25,42.230171,-71.530106,POINT (-71.530106 42.230171)
836,michigan,2013,annual,205,41.51567551,62.64273764,22462,16566,23337,96.58536585,9.794319295,875,113.8390243902439,26,43.326618,-84.536095,POINT (-84.536095 43.326618)
837,michigan,2013,annual,198,66.66666667,63.18949003,2200,2472,1236,100.0,100.0,-964,6.242424242424242,26,43.326618,-84.536095,POINT (-84.536095 43.326618)
838,minnesota,2013,annual,74,57.5096792,71.33768367,45182,41591,30729,83.78378378,21.34699659,-14453,415.2567567567568,27,45.694454,-93.900192,POINT (-93.900192 45.694454)
839,minnesota,2013,annual,12,54.64213075,59.04326012,35537,28209,23416,0.0,0.0,-12121,1951.3333333333333,27,45.694454,-93.900192,POINT (-93.900192 45.694454)
840,minnesota,2013,annual,62,64.66296207,73.71724952,9645,13382,7313,100.0,100.0,-2332,117.95161290322581,27,45.694454,-93.900192,POINT (-93.900192 45.694454)
841,mississippi,2013,annual,26,60.17761219,37.68368515,108558,94326,62420,80.76923077,0.714825255,-46138,2400.769230769231,28,32.741646,-89.678696,POINT (-89.678696 32.741646)
842,mississippi,2013,annual,21,37.7372817,36.3459975,776,497,820,100.0,100.0,44,39.04761904761905,28,32.741646,-89.678696,POINT (-89.678696 32.741646)
843,missouri,2013,annual,74,33.38696702,35.11009877,764,415,828,97.2972973,67.40837696,64,11.18918918918919,29,38.456085,-92.288368,POINT (-92.288368 38.456085)
844,missouri,2013,annual,72,38.40399002,35.11756625,515,308,494,100.0,100.0,-21,6.861111111111111,29,38.456085,-92.288368,POINT (-92.288368 38.456085)
845,montana,2013,annual,25,30.30328846,55.34053713,29236,10671,24543,60.0,0.232589958,-4693,981.72,30,46.921925,-110.454353,POINT (-110.454353 46.921925)
846,montana,2013,annual,15,46.59090909,62.80952381,68,41,47,100.0,100.0,-21,3.1333333333333333,30,46.921925,-110.454353,POINT (-110.454353 46.921925)
847,nebraska,2013,annual,13,62.17630442,44.24859244,85764,79018,48069,69.23076923,0.23902803,-37695,3697.6153846153848,31,41.12537,-98.268082,POINT (-98.268082 41.12537)
848,new_hampshire,2013,annual,57,36.51226158,52.92537961,511,268,466,100.0,100.0,-45,8.175438596491228,33,43.452492,-71.563896,POINT (-71.563896 43.452492)
849,new_jersey,2013,annual,61,39.93150831,50.04231689,24259,18773,28240,90.16393443,0.865658106,3981,462.95081967213116,34,40.298904,-74.521011,POINT (-74.521011 40.298904)
850,new_jersey,2013,annual,55,48.83116883,49.4745602,210,188,197,100.0,100.0,-13,3.581818181818182,34,40.298904,-74.521011,POINT (-74.521011 40.298904)
851,new_york,2013,annual,176,41.53796744,48.82746795,38288,29747,41867,91.47727273,7.268595905,3579,237.8806818181818,36,42.165726,-74.948051,POINT (-74.948051 42.165726)
852,new_york,2013,annual,15,41.0922619,43.97057942,35505,27614,39586,0.0,0.0,4081,2639.0666666666666,36,42.165726,-74.948051,POINT (-74.948051 42.165726)
853,new_york,2013,annual,161,48.32351609,49.2799731,2783,2133,2281,100.0,100.0,-502,14.167701863354038,36,42.165726,-74.948051,POINT (-74.948051 42.165726)
854,north_carolina,2013,annual,316,21.93320285,46.5402846,11554,3474,12365,96.83544304,85.49420114,811,39.129746835443036,37,35.630066,-79.806419,POINT (-79.806419 35.630066)
855,north_carolina,2013,annual,306,16.35560296,46.53666368,9878,2147,10980,100.0,100.0,1102,35.88235294117647,37,35.630066,-79.806419,POINT (-79.806419 35.630066)
856,north_dakota,2013,annual,34,42.24229616,48.75016927,182556,122332,167264,8.823529412,0.006573325,-15292,4919.529411764706,38,47.528912,-99.784012,POINT (-99.784012 47.528912)
857,north_dakota,2013,annual,31,42.23780088,44.91954049,182544,122308,167262,0.0,0.0,-15282,5395.548387096775,38,47.528912,-99.784012,POINT (-99.784012 47.528912)
858,ohio,2013,annual,182,47.24944989,52.25715955,11444,11810,13185,98.9010989,12.53058371,1741,72.44505494505495,39,40.388783,-82.764915,POINT (-82.764915 40.388783)
859,ohio,2013,annual,180,52.77215702,52.4396465,1434,1304,1167,100.0,100.0,-267,6.483333333333333,39,40.388783,-82.764915,POINT (-82.764915 40.388783)
860,oklahoma,2013,annual,29,65.4076022,34.54439039,3632,5472,2894,93.10344828,8.810572687,-738,99.79310344827586,40,35.565342,-96.928917,POINT (-96.928917 35.565342)
861,oklahoma,2013,annual,27,46.875,34.23815793,320,180,204,100.0,100.0,-116,7.555555555555555,40,35.565342,-96.928917,POINT (-96.928917 35.565342)
862,oregon,2013,annual,120,36.33840683,44.58206937,15152,8380,14681,91.66666667,42.32444562,-471,122.34166666666667,41,44.572021,-122.070938,POINT (-122.070938 44.572021)
863,oregon,2013,annual,110,39.48356378,45.91734584,6413,4312,6609,100.0,100.0,196,60.08181818181818,41,44.572021,-122.070938,POINT (-122.070938 44.572021)
864,pennsylvania,2013,annual,349,45.90100291,55.11139464,22095,21282,25083,95.70200573,11.97103417,2988,71.87106017191977,42,40.590752,-77.209755,POINT (-77.209755 40.590752)
865,pennsylvania,2013,annual,15,45.61730163,44.29653883,19450,19110,22782,0.0,0.0,3332,1518.8,42,40.590752,-77.209755,POINT (-77.209755 40.590752)
866,pennsylvania,2013,annual,334,48.55801476,55.59709176,2645,2172,2301,100.0,100.0,-344,6.889221556886228,42,40.590752,-77.209755,POINT (-77.209755 40.590752)
867,rhode_island,2013,annual,15,37.5,36.26130544,62,72,120,73.33333333,79.03225806,58,8.0,44,41.680893,-71.51178,POINT (-71.51178 41.680893)
868,rhode_island,2013,annual,11,40.35087719,41.63338187,49,46,68,100.0,100.0,19,6.181818181818182,44,41.680893,-71.51178,POINT (-71.51178 41.680893)
869,south_carolina,2013,annual,67,25.89674476,46.10434407,2969,1249,3574,97.01492537,12.76524082,605,53.343283582089555,45,33.856892,-80.945007,POINT (-80.945007 33.856892)
870,south_carolina,2013,annual,65,46.79029957,45.68434578,379,328,373,100.0,100.0,-6,5.7384615384615385,45,33.856892,-80.945007,POINT (-80.945007 33.856892)
871,tennessee,2013,annual,55,51.43699337,37.616797,615,698,659,90.90909091,56.58536585,44,11.981818181818182,47,35.747845,-86.692345,POINT (-86.692345 35.747845)
872,tennessee,2013,annual,50,38.08095952,36.56160893,348,254,413,100.0,100.0,65,8.26,47,35.747845,-86.692345,POINT (-86.692345 35.747845)
873,texas,2013,annual,53,50.80531902,31.83082054,65608,57157,55345,75.47169811,0.621875381,-10263,1044.245283018868,48,31.054487,-97.563461,POINT (-97.563461 31.054487)
874,texas,2013,annual,13,50.9564051,47.38116802,65200,56982,54843,0.0,0.0,-10357,4218.692307692308,48,31.054487,-97.563461,POINT (-97.563461 31.054487)
875,texas,2013,annual,40,25.8493353,26.7769576,408,175,502,100.0,100.0,94,12.55,48,31.054487,-97.563461,POINT (-97.563461 31.054487)
876,utah,2013,annual,45,50.22264631,60.50378998,9734,7895,7825,84.44444444,2.968974728,-1909,173.88888888888889,49,40.150032,-111.862434,POINT (-111.862434 40.150032)
877,utah,2013,annual,38,73.61853832,60.4433131,289,413,148,100.0,100.0,-141,3.8947368421052633,49,40.150032,-111.862434,POINT (-111.862434 40.150032)
878,vermont,2013,annual,40,29.7811608,44.6521019,2869,1252,2952,90.0,45.31195539,83,73.8,50,44.045876,-72.710686,POINT (-72.710686 44.045876)
879,vermont,2013,annual,36,31.16496599,44.42026806,1300,733,1619,100.0,100.0,319,44.97222222222222,50,44.045876,-72.710686,POINT (-72.710686 44.045876)
880,virginia,2013,annual,467,47.97545171,49.49683455,14462,13993,15174,97.64453961,18.47600608,712,32.49250535331906,51,37.769337,-78.169968,POINT (-78.169968 37.769337)
881,virginia,2013,annual,11,47.89760129,48.591872,11790,11881,12924,0.0,0.0,1134,1174.909090909091,51,37.769337,-78.169968,POINT (-78.169968 37.769337)
882,virginia,2013,annual,456,48.41815681,49.51866479,2672,2112,2250,100.0,100.0,-422,4.934210526315789,51,37.769337,-78.169968,POINT (-78.169968 37.769337)
883,washington,2013,annual,107,43.41402389,51.74212444,48969,34703,45232,89.71962617,1.351875676,-3737,422.7289719626168,53,47.400902,-121.490494,POINT (-121.490494 47.400902)
884,washington,2013,annual,11,43.39538669,41.23883502,48307,34127,44515,0.0,0.0,-3792,4046.818181818182,53,47.400902,-121.490494,POINT (-121.490494 47.400902)
885,washington,2013,annual,96,44.54756381,52.94562636,662,576,717,100.0,100.0,55,7.46875,53,47.400902,-121.490494,POINT (-121.490494 47.400902)
886,west_virginia,2013,annual,60,55.7748538,41.34739271,2124,1526,1210,93.33333333,19.11487759,-914,20.166666666666668,54,38.491226,-80.954453,POINT (-80.954453 38.491226)
887,west_virginia,2013,annual,56,33.83838384,40.35357132,406,201,393,100.0,100.0,-13,7.017857142857143,54,38.491226,-80.954453,POINT (-80.954453 38.491226)
888,wisconsin,2013,annual,127,43.71885727,67.36907717,19097,15793,20331,92.91338583,13.55186679,1234,160.08661417322836,55,44.268543,-89.616508,POINT (-89.616508 44.268543)
889,wisconsin,2013,annual,118,65.93536211,68.73192917,2588,2795,1444,100.0,100.0,-1144,12.23728813559322,55,44.268543,-89.616508,POINT (-89.616508 44.268543)
890,wyoming,2013,annual,13,46.36608345,38.6509424,13370,8957,10361,53.84615385,0.732984293,-3009,797.0,56,42.755966,-107.30249,POINT (-107.30249 42.755966)
891,alabama,2012,annual,25,26.97594502,17.83136803,388,157,425,96.0,99.74226804,37,17.0,1,32.806671,-86.79113,POINT (-86.79113 32.806671)
892,alabama,2012,annual,24,26.79509632,17.05919019,387,153,418,100.0,100.0,31,17.416666666666668,1,32.806671,-86.79113,POINT (-86.79113 32.806671)
893,arkansas,2012,annual,25,38.21989529,39.88152407,273,146,236,96.0,76.19047619,-37,9.44,5,34.969704,-92.373123,POINT (-92.373123 34.969704)
894,arkansas,2012,annual,24,38.29787234,39.9599209,208,108,174,100.0,100.0,-34,7.25,5,34.969704,-92.373123,POINT (-92.373123 34.969704)
895,california,2012,annual,188,29.56707637,36.61922983,118536,54077,128819,81.91489362,28.06320443,10283,685.2074468085107,6,36.116203,-119.681564,POINT (-119.681564 36.116203)
896,california,2012,annual,34,32.23866958,30.5345583,85271,44451,93430,0.0,0.0,8159,2747.9411764705883,6,36.116203,-119.681564,POINT (-119.681564 36.116203)
897,california,2012,annual,154,21.38398312,37.96259887,33265,9626,35389,100.0,100.0,2124,229.7987012987013,6,36.116203,-119.681564,POINT (-119.681564 36.116203)
898,colorado,2012,annual,69,38.1270903,46.60897361,544,342,555,98.55072464,77.02205882,11,8.043478260869565,8,39.059811,-105.311104,POINT (-105.311104 39.059811)
899,colorado,2012,annual,68,43.90581717,47.08431566,419,317,405,100.0,100.0,-14,5.955882352941177,8,39.059811,-105.311104,POINT (-105.311104 39.059811)
900,connecticut,2012,annual,31,24.31761787,29.1995912,224,98,305,87.09677419,45.53571429,81,9.838709677419354,9,41.597782,-72.755371,POINT (-72.755371 41.597782)
901,connecticut,2012,annual,27,35.29411765,30.30072808,102,78,143,100.0,100.0,41,5.296296296296297,9,41.597782,-72.755371,POINT (-72.755371 41.597782)
902,delaware,2012,annual,20,52.18295218,30.52850769,138,251,230,90.0,79.71014493,92,11.5,10,39.318523,-75.507141,POINT (-75.507141 39.318523)
903,delaware,2012,annual,18,34.36123348,28.21383696,110,78,149,100.0,100.0,39,8.277777777777779,10,39.318523,-75.507141,POINT (-75.507141 39.318523)
904,florida,2012,annual,78,44.55209186,26.34412035,28095,25568,31821,88.46153846,12.27620573,3726,407.96153846153845,12,27.766279,-81.686783,POINT (-81.686783 27.766279)
905,florida,2012,annual,69,25.52454283,25.35530897,3449,1326,3869,100.0,100.0,420,56.072463768115945,12,27.766279,-81.686783,POINT (-81.686783 27.766279)
906,georgia,2012,annual,98,54.67057101,28.43405056,7617,11202,9288,91.83673469,9.846396219,1671,94.77551020408163,13,33.040619,-83.643074,POINT (-83.643074 33.040619)
907,georgia,2012,annual,90,33.74485597,28.11112201,750,410,805,100.0,100.0,55,8.944444444444445,13,33.040619,-83.643074,POINT (-83.643074 33.040619)
908,idaho,2012,annual,22,24.74493266,34.0544996,5416,1819,5532,81.81818182,1.347858198,116,251.45454545454547,16,44.240459,-114.478828,POINT (-114.478828 44.240459)
909,idaho,2012,annual,18,31.03448276,33.71489621,73,45,100,100.0,100.0,27,5.555555555555555,16,44.240459,-114.478828,POINT (-114.478828 44.240459)
910,illinois,2012,annual,54,52.56410256,38.421476,407,574,518,98.14814815,78.62407862,111,9.592592592592593,17,40.349457,-88.986137,POINT (-88.986137 40.349457)
911,illinois,2012,annual,53,46.0982659,37.94357932,320,319,373,100.0,100.0,53,7.037735849056604,17,40.349457,-88.986137,POINT (-88.986137 40.349457)
912,indiana,2012,annual,62,19.19104991,23.00176622,1421,446,1878,95.16129032,28.50105559,457,30.29032258064516,18,39.849426,-86.258278,POINT (-86.258278 39.849426)
913,indiana,2012,annual,59,19.1576087,23.65278853,405,141,595,100.0,100.0,190,10.084745762711865,18,39.849426,-86.258278,POINT (-86.258278 39.849426)
914,iowa,2012,annual,24,45.79439252,21.65686243,258,343,406,95.83333333,66.27906977,148,16.916666666666668,19,42.011539,-93.210526,POINT (-93.210526 42.011539)
915,iowa,2012,annual,23,25.21489971,19.82672601,171,88,261,100.0,100.0,90,11.347826086956522,19,42.011539,-93.210526,POINT (-93.210526 42.011539)
916,kansas,2012,annual,15,34.12462908,25.28375473,454,230,444,86.66666667,33.92070485,-10,29.6,20,38.5266,-96.726486,POINT (-96.726486 38.5266)
917,kansas,2012,annual,13,28.1124498,23.29121021,154,70,179,100.0,100.0,25,13.76923076923077,20,38.5266,-96.726486,POINT (-96.726486 38.5266)
918,kentucky,2012,annual,30,35.96491228,31.31914895,371,328,584,96.66666667,97.30458221,213,19.466666666666665,21,37.66814,-84.670067,POINT (-84.670067 37.66814)
919,kentucky,2012,annual,29,37.32394366,31.82440696,361,318,534,100.0,100.0,173,18.413793103448278,21,37.66814,-84.670067,POINT (-84.670067 37.66814)
920,louisiana,2012,annual,14,50.32786885,43.0902192,891,921,909,100.0,100.0,18,64.92857142857143,22,31.169546,-91.867805,POINT (-91.867805 31.169546)
921,maine,2012,annual,77,51.47974516,21.09006351,18177,21413,20182,92.20779221,2.52516917,2005,262.1038961038961,23,44.693947,-69.381927,POINT (-69.381927 44.693947)
922,maine,2012,annual,71,21.85061315,19.80332265,459,196,701,100.0,100.0,242,9.873239436619718,23,44.693947,-69.381927,POINT (-69.381927 44.693947)
923,maryland,2012,annual,202,37.60149906,26.86077309,797,602,999,98.51485149,95.35759097,202,4.945544554455446,24,39.063946,-76.802101,POINT (-76.802101 39.063946)
924,maryland,2012,annual,199,32.06562267,26.79139904,760,430,911,100.0,100.0,151,4.577889447236181,24,39.063946,-76.802101,POINT (-76.802101 39.063946)
925,massachusetts,2012,annual,129,47.75821731,35.55978742,13079,12452,13621,95.34883721,3.448275862,542,105.5891472868217,25,42.230171,-71.530106,POINT (-71.530106 42.230171)
926,massachusetts,2012,annual,123,39.64705882,35.35714698,451,337,513,100.0,100.0,62,4.170731707317073,25,42.230171,-71.530106,POINT (-71.530106 42.230171)
927,michigan,2012,annual,119,22.61251372,34.32291072,6003,2266,7755,97.4789916,16.70831251,1752,65.16806722689076,26,43.326618,-84.536095,POINT (-84.536095 43.326618)
928,michigan,2012,annual,116,36.92059653,34.77116674,1003,916,1565,100.0,100.0,562,13.491379310344827,26,43.326618,-84.536095,POINT (-84.536095 43.326618)
929,minnesota,2012,annual,33,37.11048159,42.37442625,387,262,444,96.96969697,96.89922481,57,13.454545454545455,27,45.694454,-93.900192,POINT (-93.900192 45.694454)
930,minnesota,2012,annual,32,37.71929825,43.13044526,375,258,426,100.0,100.0,51,13.3125,27,45.694454,-93.900192,POINT (-93.900192 45.694454)
931,missouri,2012,annual,56,25.93023256,18.0726884,519,223,637,96.42857143,60.69364162,118,11.375,29,38.456085,-92.288368,POINT (-92.288368 38.456085)
932,missouri,2012,annual,54,21.47651007,17.05964587,315,128,468,100.0,100.0,153,8.666666666666666,29,38.456085,-92.288368,POINT (-92.288368 38.456085)
933,montana,2012,annual,16,15.75745421,25.9175946,21511,4714,25202,62.5,5.071823718,3691,1575.125,30,46.921925,-110.454353,POINT (-110.454353 46.921925)
934,nevada,2012,annual,11,32.7540811,35.13476226,1602,622,1277,72.72727273,3.245942572,-325,116.0909090909091,32,38.313515,-117.055374,POINT (-117.055374 38.313515)
935,new_hampshire,2012,annual,34,30.99236641,28.17262638,363,203,452,88.23529412,82.36914601,89,13.294117647058824,33,43.452492,-71.563896,POINT (-71.563896 43.452492)
936,new_hampshire,2012,annual,30,29.41176471,27.60921243,299,150,360,100.0,100.0,61,12.0,33,43.452492,-71.563896,POINT (-71.563896 43.452492)
937,new_jersey,2012,annual,47,25.40603248,25.49576037,412,219,643,85.10638298,82.52427184,231,13.680851063829786,34,40.298904,-74.521011,POINT (-74.521011 40.298904)
938,new_jersey,2012,annual,40,22.05270458,22.94962009,340,159,562,100.0,100.0,222,14.05,34,40.298904,-74.521011,POINT (-74.521011 40.298904)
939,new_york,2012,annual,125,50.83284053,32.17952724,8073,10315,9977,91.2,13.36553945,1904,79.816,36,42.165726,-74.948051,POINT (-74.948051 42.165726)
940,new_york,2012,annual,11,53.38691796,29.2741657,6994,9631,8409,0.0,0.0,1415,764.4545454545455,36,42.165726,-74.948051,POINT (-74.948051 42.165726)
941,new_york,2012,annual,114,30.37300178,32.45986915,1079,684,1568,100.0,100.0,489,13.75438596491228,36,42.165726,-74.948051,POINT (-74.948051 42.165726)
942,north_carolina,2012,annual,292,22.37290197,28.46364545,12657,3679,12765,97.94520548,99.51805325,108,43.715753424657535,37,35.630066,-79.806419,POINT (-79.806419 35.630066)
943,north_carolina,2012,annual,286,22.12847201,28.45326738,12596,3593,12644,100.0,100.0,48,44.20979020979021,37,35.630066,-79.806419,POINT (-79.806419 35.630066)
944,north_dakota,2012,annual,11,27.63335718,27.6184571,34561,13904,36412,18.18181818,5.517780157,1851,3310.181818181818,38,47.528912,-99.784012,POINT (-99.784012 47.528912)
945,ohio,2012,annual,147,33.92061955,29.73206243,2513,1752,3413,97.27891156,57.50099483,900,23.217687074829932,39,40.388783,-82.764915,POINT (-82.764915 40.388783)
946,ohio,2012,annual,143,40.68278805,29.90785839,1445,1430,2085,100.0,100.0,640,14.58041958041958,39,40.388783,-82.764915,POINT (-82.764915 40.388783)
947,oklahoma,2012,annual,19,37.88819876,43.67623604,106,61,100,100.0,100.0,-6,5.2631578947368425,40,35.565342,-96.928917,POINT (-96.928917 35.565342)
948,oregon,2012,annual,80,19.5689444,40.36316085,21472,5593,22988,90.0,14.83792846,1516,287.35,41,44.572021,-122.070938,POINT (-122.070938 44.572021)
949,oregon,2012,annual,72,32.16666667,41.67033843,3186,1737,3663,100.0,100.0,477,50.875,41,44.572021,-122.070938,POINT (-122.070938 44.572021)
950,pennsylvania,2012,annual,399,52.93445122,30.70283196,8362,11112,9880,95.73934837,29.84931834,1518,24.761904761904763,42,40.590752,-77.209755,POINT (-77.209755 40.590752)
951,pennsylvania,2012,annual,17,57.1964509,34.87024971,5866,9605,7188,0.0,0.0,1322,422.8235294117647,42,40.590752,-77.209755,POINT (-77.209755 40.590752)
952,pennsylvania,2012,annual,382,35.8894975,30.51737097,2496,1507,2692,100.0,100.0,196,7.047120418848167,42,40.590752,-77.209755,POINT (-77.209755 40.590752)
953,rhode_island,2012,annual,18,18.60465116,19.42039442,56,16,70,100.0,100.0,14,3.888888888888889,44,41.680893,-71.51178,POINT (-71.51178 41.680893)
954,south_carolina,2012,annual,61,28.31050228,33.47837033,1155,496,1256,95.08196721,38.52813853,101,20.59016393442623,45,33.856892,-80.945007,POINT (-80.945007 33.856892)
955,south_carolina,2012,annual,58,33.02631579,34.23347933,445,251,509,100.0,100.0,64,8.775862068965518,45,33.856892,-80.945007,POINT (-80.945007 33.856892)
956,tennessee,2012,annual,73,26.6994267,19.51179969,581,326,895,93.15068493,83.13253012,314,12.26027397260274,47,35.747845,-86.692345,POINT (-86.692345 35.747845)
957,tennessee,2012,annual,68,22.06673843,18.47130097,483,205,724,100.0,100.0,241,10.647058823529411,47,35.747845,-86.692345,POINT (-86.692345 35.747845)
958,texas,2012,annual,26,26.5575795,28.5023237,9998,4301,11894,92.30769231,4.880976195,1896,457.46153846153845,48,31.054487,-97.563461,POINT (-97.563461 31.054487)
959,texas,2012,annual,24,45.82677165,29.10780408,488,291,344,100.0,100.0,-144,14.333333333333334,48,31.054487,-97.563461,POINT (-97.563461 31.054487)
960,utah,2012,annual,49,30.23295358,54.61905464,2783,1778,4103,97.95918367,6.575637801,1320,83.73469387755102,49,40.150032,-111.862434,POINT (-111.862434 40.150032)
961,utah,2012,annual,48,46.19422572,55.15013343,183,176,205,100.0,100.0,22,4.270833333333333,49,40.150032,-111.862434,POINT (-111.862434 40.150032)
962,vermont,2012,annual,51,18.02782819,37.69773912,1134,298,1355,92.15686275,21.60493827,221,26.568627450980394,50,44.045876,-72.710686,POINT (-72.710686 44.045876)
963,vermont,2012,annual,47,39.49579832,37.70313917,245,188,288,100.0,100.0,43,6.127659574468085,50,44.045876,-72.710686,POINT (-72.710686 44.045876)
964,virginia,2012,annual,316,27.73512476,25.14431398,1653,867,2259,98.10126582,97.21718088,606,7.14873417721519,51,37.769337,-78.169968,POINT (-78.169968 37.769337)
965,virginia,2012,annual,310,27.70137525,25.1103538,1607,846,2208,100.0,100.0,601,7.122580645161291,51,37.769337,-78.169968,POINT (-78.169968 37.769337)
966,washington,2012,annual,74,22.94402366,44.3171975,33460,10239,34387,91.89189189,2.788404065,927,464.68918918918916,53,47.400902,-121.490494,POINT (-121.490494 47.400902)
967,washington,2012,annual,68,31.67366527,45.68188661,933,528,1139,100.0,100.0,206,16.75,53,47.400902,-121.490494,POINT (-121.490494 47.400902)
968,west_virginia,2012,annual,34,42.42957746,25.80366008,236,241,327,88.23529412,52.11864407,91,9.617647058823529,54,38.491226,-80.954453,POINT (-80.954453 38.491226)
969,west_virginia,2012,annual,30,22.22222222,24.81049642,123,44,154,100.0,100.0,31,5.133333333333334,54,38.491226,-80.954453,POINT (-80.954453 38.491226)
970,wisconsin,2012,annual,78,36.4773821,40.85983467,459,379,660,96.15384615,96.2962963,201,8.461538461538462,55,44.268543,-89.616508,POINT (-89.616508 44.268543)
971,wisconsin,2012,annual,75,37.0110331,41.38985095,442,369,628,100.0,100.0,186,8.373333333333333,55,44.268543,-89.616508,POINT (-89.616508 44.268543)
972,alabama,2011,annual,19,14.15929204,27.0136238,307,64,388,94.73684211,96.09120521,81,20.42105263157895,1,32.806671,-86.79113,POINT (-86.79113 32.806671)
973,alabama,2011,annual,18,13.18181818,25.7366029,295,58,382,100.0,100.0,87,21.22222222222222,1,32.806671,-86.79113,POINT (-86.79113 32.806671)
974,arkansas,2011,annual,14,31.57894737,19.76540616,49,24,52,85.71428571,79.59183673,3,3.7142857142857144,5,34.969704,-92.373123,POINT (-92.373123 34.969704)
975,arkansas,2011,annual,12,38.98305085,22.01797386,39,23,36,100.0,100.0,-3,3.0,5,34.969704,-92.373123,POINT (-92.373123 34.969704)
976,california,2011,annual,142,35.55825336,41.42370845,84959,46278,83869,79.57746479,11.7562589,-1090,590.6267605633802,6,36.116203,-119.681564,POINT (-119.681564 36.116203)
977,california,2011,annual,29,35.93558309,41.8377051,74971,41594,74152,0.0,0.0,-819,2556.9655172413795,6,36.116203,-119.681564,POINT (-119.681564 36.116203)
978,california,2011,annual,113,32.52551906,41.31746152,9988,4684,9717,100.0,100.0,-271,85.99115044247787,6,36.116203,-119.681564,POINT (-119.681564 36.116203)
979,colorado,2011,annual,61,38.22714681,33.80939165,403,276,446,98.36065574,79.65260546,43,7.311475409836065,8,39.059811,-105.311104,POINT (-105.311104 39.059811)
980,colorado,2011,annual,60,35.82608696,33.57923072,321,206,369,100.0,100.0,48,6.15,8,39.059811,-105.311104,POINT (-105.311104 39.059811)
981,connecticut,2011,annual,42,43.11926606,47.33394648,389,282,372,85.71428571,38.04627249,-17,8.857142857142858,9,41.597782,-72.755371,POINT (-72.755371 41.597782)
982,connecticut,2011,annual,36,57.08333333,47.97158089,148,137,103,100.0,100.0,-45,2.861111111111111,9,41.597782,-72.755371,POINT (-72.755371 41.597782)
983,florida,2011,annual,56,57.70190896,31.6735657,5564,7859,5761,91.07142857,6.973400431,197,102.875,12,27.766279,-81.686783,POINT (-81.686783 27.766279)
984,florida,2011,annual,51,26.94684796,30.19214861,388,218,591,100.0,100.0,203,11.588235294117647,12,27.766279,-81.686783,POINT (-81.686783 27.766279)
985,georgia,2011,annual,60,84.78701826,31.17001586,1213,5016,900,96.66666667,20.77493817,-313,15.0,13,33.040619,-83.643074,POINT (-83.643074 33.040619)
986,georgia,2011,annual,58,42.37918216,28.98599855,252,228,310,100.0,100.0,58,5.344827586206897,13,33.040619,-83.643074,POINT (-83.643074 33.040619)
987,idaho,2011,annual,13,20.63988872,52.02579355,8428,2374,9128,84.61538462,0.332225914,700,702.1538461538462,16,44.240459,-114.478828,POINT (-114.478828 44.240459)
988,idaho,2011,annual,11,46.15384615,58.28434723,28,24,28,100.0,100.0,0,2.5454545454545454,16,44.240459,-114.478828,POINT (-114.478828 44.240459)
989,illinois,2011,annual,55,57.96812749,49.64992655,404,582,422,94.54545455,79.7029703,18,7.672727272727273,17,40.349457,-88.986137,POINT (-88.986137 40.349457)
990,illinois,2011,annual,52,41.92439863,48.68717889,322,244,338,100.0,100.0,16,6.5,17,40.349457,-88.986137,POINT (-88.986137 40.349457)
991,indiana,2011,annual,59,33.8104032,39.83739351,3458,2197,4301,98.30508475,7.460960093,843,72.89830508474576,18,39.849426,-86.258278,POINT (-86.258278 39.849426)
992,indiana,2011,annual,58,39.55823293,39.94953248,258,197,301,100.0,100.0,43,5.189655172413793,18,39.849426,-86.258278,POINT (-86.258278 39.849426)
993,iowa,2011,annual,14,80.71359691,53.20763387,183,837,200,85.71428571,68.85245902,17,14.285714285714286,19,42.011539,-93.210526,POINT (-93.210526 42.011539)
994,iowa,2011,annual,12,80.625,51.15785133,126,516,124,100.0,100.0,-2,10.333333333333334,19,42.011539,-93.210526,POINT (-93.210526 42.011539)
995,kansas,2011,annual,11,38.85714286,30.86962058,104,68,107,81.81818182,51.92307692,3,9.727272727272727,20,38.5266,-96.726486,POINT (-96.726486 38.5266)
996,kentucky,2011,annual,21,33.48837209,41.95571897,258,144,286,95.23809524,98.4496124,28,13.619047619047619,21,37.66814,-84.670067,POINT (-84.670067 37.66814)
997,kentucky,2011,annual,20,34.06326034,43.00087334,254,140,271,100.0,100.0,17,13.55,21,37.66814,-84.670067,POINT (-84.670067 37.66814)
998,louisiana,2011,annual,12,63.62453229,34.94185798,3958,3911,2236,83.33333333,2.475997979,-1722,186.33333333333334,22,31.169546,-91.867805,POINT (-91.867805 31.169546)
